"horse_no","horse_name","horse_gender","sire_name","dam_name","foal_year","race_year","age","gait","ytd_Starts","ytd_wins","ytd_places","ytd_shows","annual_earnings","rec_type","rec_time","rec_size","rec_track","ytd_htype"
"6PN264","COME ON OVER","M","BADLANDS HANOVER","ODDS ON WHITEY",2016,2019,3,"P",33,2,5,5,15949,NA,1581,"H","GRvr","DOM"
"6PN264","COME ON OVER","M","BADLANDS HANOVER","ODDS ON WHITEY",2016,2020,4,"P",25,1,2,3,6767,NA,2020,"H","Lon","DOM"
"6PN264","COME ON OVER","M","BADLANDS HANOVER","ODDS ON WHITEY",2016,2021,5,"P",17,1,1,0,4364,NA,2001,"H","Clntn","DOM"
"6PN264","COME ON OVER","M","BADLANDS HANOVER","ODDS ON WHITEY",2016,2022,6,"P",37,7,8,4,40036,NA,1573,"H","Nor","DOM"
"6PN264","COME ON OVER","M","BADLANDS HANOVER","ODDS ON WHITEY",2016,2023,7,"P",26,5,1,1,21405,NA,1553,"H","Nfld","DOM"
"5P3303","BARN TEASE","M","MUSCLES YANKEE","BRONTEASE",2016,2018,2,"T",11,2,2,1,26750,NA,2024,"H","YR","DOM"
"5P3303","BARN TEASE","M","MUSCLES YANKEE","BRONTEASE",2016,2019,3,"T",22,1,2,0,16291,NA,1591,"F","Mea","DOM"
"5P3303","BARN TEASE","M","MUSCLES YANKEE","BRONTEASE",2016,2020,4,"T",29,1,4,3,23530,NA,1574,"F","Mea","DOM"
"5P3303","BARN TEASE","M","MUSCLES YANKEE","BRONTEASE",2016,2021,5,"T",7,0,3,0,7832,NA,0,NA,NA,"DOM"
"2P8952","MUSCLE N BEAUTY","M","MUSCLES YANKEE","CABARET HALL",2016,2018,2,"T",0,0,0,0,0,NA,0,NA,NA,"DOM"
"2P8952","MUSCLE N BEAUTY","M","MUSCLES YANKEE","CABARET HALL",2016,2019,3,"T",25,5,3,1,31155,NA,1591,"H","YR","DOM"
"4P4684","DANCEATHON","G","A ROCKNROLL DANCE","THONG",2016,2018,2,"P",4,0,1,1,3059,NA,0,NA,NA,"DOM"
"4P4684","DANCEATHON","G","A ROCKNROLL DANCE","THONG",2016,2019,3,"P",10,3,0,0,4696,NA,2051,"H","Wayn","DOM"
"4P4684","DANCEATHON","G","A ROCKNROLL DANCE","THONG",2016,2020,4,"P",17,2,1,5,12949,NA,1551,"F","DD","DOM"
"4P4684","DANCEATHON","G","A ROCKNROLL DANCE","THONG",2016,2021,5,"P",18,3,1,4,21785,NA,1542,"F","RcR","DOM"
"4P4684","DANCEATHON","G","A ROCKNROLL DANCE","THONG",2016,2022,6,"P",8,1,1,0,5805,NA,1534,"F","RcR","DOM"
"6P2659","CRIMSON AND CHROME","G","SWEET LOU","MCSAUNA",2016,2018,2,"P",8,3,2,0,68682,NA,1513,"F","Mea","DOM"
"6P2659","CRIMSON AND CHROME","G","SWEET LOU","MCSAUNA",2016,2019,3,"P",19,6,3,5,160124,NA,1503,"F","Mea","DOM"
"6P2659","CRIMSON AND CHROME","G","SWEET LOU","MCSAUNA",2016,2020,4,"P",19,5,1,2,38164,NA,1480,"M","M","DOM"
"6P2659","CRIMSON AND CHROME","G","SWEET LOU","MCSAUNA",2016,2021,5,"P",28,3,6,0,45050,NA,1514,"F","MVR","DOM"
"6P2659","CRIMSON AND CHROME","G","SWEET LOU","MCSAUNA",2016,2022,6,"P",8,1,1,0,5220,NA,1540,"F","Phl","DOM"
"1P0043","BOMBAY HANOVER","G","WESTERN VINTAGE","BEST NOT TELL",2016,2018,2,"P",8,1,2,1,21060,NA,1513,"M","Lex","DOM"
"1P0043","BOMBAY HANOVER","G","WESTERN VINTAGE","BEST NOT TELL",2016,2019,3,"P",24,3,4,2,59000,NA,1524,"H","Nfld","DOM"
"1P0043","BOMBAY HANOVER","G","WESTERN VINTAGE","BEST NOT TELL",2016,2020,4,"P",20,1,3,2,12089,NA,1534,"F","Phl","DOM"
"1P0043","BOMBAY HANOVER","G","WESTERN VINTAGE","BEST NOT TELL",2016,2021,5,"P",27,2,4,8,17912,NA,1533,"F","Aces","DOM"
"1P0043","BOMBAY HANOVER","G","WESTERN VINTAGE","BEST NOT TELL",2016,2022,6,"P",35,4,9,7,55835,NA,1531,"M","CalX","DOM"
"1P0043","BOMBAY HANOVER","G","WESTERN VINTAGE","BEST NOT TELL",2016,2023,7,"P",29,4,2,7,33659,NA,1522,"F","Aces","DOM"
"9PN144","BOYS TURN","G","SHADOW PLAY","BUNNY DANCE",2016,2018,2,"P",13,1,5,0,21640,"Q",2000,"H","Truro","DOM"
"9PN144","BOYS TURN","G","SHADOW PLAY","BUNNY DANCE",2016,2019,3,"P",25,4,3,3,32038,NA,1531,"H","GRvr","DOM"
"9PN144","BOYS TURN","G","SHADOW PLAY","BUNNY DANCE",2016,2020,4,"P",21,4,1,2,31202,NA,1512,"H","Nfld","DOM"
"9PN144","BOYS TURN","G","SHADOW PLAY","BUNNY DANCE",2016,2021,5,"P",39,7,5,5,22862,NA,1521,"S","VD","DOM"
"9PN144","BOYS TURN","G","SHADOW PLAY","BUNNY DANCE",2016,2022,6,"P",28,4,5,7,9969,NA,1534,"H","Chrtn","DOM"
"9PN144","BOYS TURN","G","SHADOW PLAY","BUNNY DANCE",2016,2023,7,"P",5,1,2,0,1181,NA,1574,"H","Truro","DOM"
"9PN102","AWAKEN THE SHADOW","H","SHADOW PLAY","AWAKEN THE PASSION",2016,2019,3,"P",18,2,3,3,14218,NA,1573,"F","PRc","DOM"
"9PN102","AWAKEN THE SHADOW","H","SHADOW PLAY","AWAKEN THE PASSION",2016,2020,4,"P",3,0,0,0,240,NA,0,NA,NA,"DOM"
"2P2724","MY LADY DUDE","M","AMERICAN IDEAL","MY LITTLE ART",2016,2018,2,"P",3,0,0,0,0,"Q",1590,"S","VD","DOM"
"2P2724","MY LADY DUDE","M","AMERICAN IDEAL","MY LITTLE ART",2016,2019,3,"P",5,0,1,0,21646,"Q",1531,"M","M","DOM"
"2P2724","MY LADY DUDE","M","AMERICAN IDEAL","MY LITTLE ART",2016,2020,4,"P",8,2,1,0,8675,NA,1524,"H","Nfld","DOM"
"2P2724","MY LADY DUDE","M","AMERICAN IDEAL","MY LITTLE ART",2016,2021,5,"P",36,2,7,8,41590,NA,1550,"F","Dtn","DOM"
"2P2724","MY LADY DUDE","M","AMERICAN IDEAL","MY LITTLE ART",2016,2022,6,"P",4,0,0,0,625,NA,0,NA,NA,"DOM"
"2P3003","SAY GESUNDHEIT","G","CR COMMANDO","AACHOO",2016,2018,2,"T",10,1,2,2,49714,NA,2054,"H","OD","DOM"
"2P3003","SAY GESUNDHEIT","G","CR COMMANDO","AACHOO",2016,2019,3,"T",4,0,0,0,2600,NA,0,NA,NA,"DOM"
"5PN936","MELISSA'S ANGEL","M","ARCHANGEL","TOO FAST FOR MATH",2016,2019,3,"T",7,0,0,1,2000,NA,0,NA,NA,"DOM"
"6PN629","POWERFUL CHRIS","M","BETTERTHANCHEDDAR","CELL POWER",2016,2018,2,"P",9,4,3,0,105660,NA,1521,"S","Wbsb","DOM"
"6PN629","POWERFUL CHRIS","M","BETTERTHANCHEDDAR","CELL POWER",2016,2019,3,"P",14,3,4,3,222574,NA,1502,"F","RidC","DOM"
"6PN629","POWERFUL CHRIS","M","BETTERTHANCHEDDAR","CELL POWER",2016,2020,4,"P",7,0,1,0,5247,"Q",1551,"S","Wbsb","DOM"
"6PN629","POWERFUL CHRIS","M","BETTERTHANCHEDDAR","CELL POWER",2016,2021,5,"P",1,0,0,0,395,"Q",1591,"H","Lon","DOM"
"6PN835","CLEARLY BETTER","M","BETTERTHANCHEDDAR","GLASS MAKER",2016,2018,2,"P",10,2,0,1,14932,NA,1554,"H","GRvr","DOM"
"6PN835","CLEARLY BETTER","M","BETTERTHANCHEDDAR","GLASS MAKER",2016,2019,3,"P",24,2,3,2,29715,NA,1531,"S","Wbsb","DOM"
"6PN835","CLEARLY BETTER","M","BETTERTHANCHEDDAR","GLASS MAKER",2016,2020,4,"P",8,0,0,1,5430,NA,0,NA,NA,"DOM"
"9PN045","JEFF'S JOURNEY","G","SHADOW PLAY","ALOTA BLING",2016,2018,2,"P",2,0,0,0,0,NA,0,NA,NA,"DOM"
"9PN045","JEFF'S JOURNEY","G","SHADOW PLAY","ALOTA BLING",2016,2019,3,"P",23,7,5,3,16662,NA,1571,"H","TrRvs","DOM"
"9PN045","JEFF'S JOURNEY","G","SHADOW PLAY","ALOTA BLING",2016,2020,4,"P",28,4,4,3,14937,NA,1561,"F","RidC","DOM"
"9PN045","JEFF'S JOURNEY","G","SHADOW PLAY","ALOTA BLING",2016,2021,5,"P",33,4,6,4,32345,NA,1531,"F","PRc","DOM"
"9PN045","JEFF'S JOURNEY","G","SHADOW PLAY","ALOTA BLING",2016,2022,6,"P",30,6,2,7,26027,NA,1561,"H","MR","DOM"
"9PN169","SKYHIGH AMBITION","M","SHADOW PLAY","BUY IN HANOVER",2016,2018,2,"P",7,1,4,0,30105,NA,1542,"F","Phl","DOM"
"9PN169","SKYHIGH AMBITION","M","SHADOW PLAY","BUY IN HANOVER",2016,2019,3,"P",7,1,1,1,9000,NA,1554,"F","DD","DOM"
"1P8624","BRAD'S BUDDY","G","HESTON BLUE CHIP","SIOBHAN",2016,2018,2,"P",0,0,0,0,0,NA,0,NA,NA,"DOM"
"1P8624","BRAD'S BUDDY","G","HESTON BLUE CHIP","SIOBHAN",2016,2019,3,"P",21,8,1,2,26512,NA,1551,"H","Stga","DOM"
"1P8624","BRAD'S BUDDY","G","HESTON BLUE CHIP","SIOBHAN",2016,2020,4,"P",17,3,1,0,13776,NA,1543,"H","Stga","DOM"
"1P9747","ARTIE'S IDEAL","H","AMERICAN IDEAL","MIDNIGHT ART",2016,2018,2,"P",11,2,2,1,125158,NA,1541,"F","TgDn","DOM"
"1P9747","ARTIE'S IDEAL","H","AMERICAN IDEAL","MIDNIGHT ART",2016,2019,3,"P",16,3,8,2,219920,NA,1501,"F","TgDn","DOM"
"1P9747","ARTIE'S IDEAL","H","AMERICAN IDEAL","MIDNIGHT ART",2016,2020,4,"P",17,5,3,2,53246,NA,1504,"F","PcD","DOM"
"1P9747","ARTIE'S IDEAL","H","AMERICAN IDEAL","MIDNIGHT ART",2016,2021,5,"P",22,3,5,4,90274,NA,1513,"H","YR","DOM"
"1P9747","ARTIE'S IDEAL","H","AMERICAN IDEAL","MIDNIGHT ART",2016,2022,6,"P",21,4,2,3,42958,NA,1501,"M","M","DOM"
"1P9747","ARTIE'S IDEAL","H","AMERICAN IDEAL","MIDNIGHT ART",2016,2023,7,"P",23,4,6,2,39922,NA,1510,"S","Wbsb","DOM"
"2P1650","COROMANDEL","M","ARTISCAPE","KEYSTONE RHYTHM",2016,2019,3,"P",22,3,1,2,25154,NA,1551,"H","YR","DOM"
"2P1650","COROMANDEL","M","ARTISCAPE","KEYSTONE RHYTHM",2016,2020,4,"P",1,0,0,0,0,NA,0,NA,NA,"DOM"
"6P6965","CROWN APPLE","M","WESTERN IDEAL","SPORTSFANCY",2016,2018,2,"P",9,2,1,1,9160,NA,1562,"F","DD","DOM"
"6P6965","CROWN APPLE","M","WESTERN IDEAL","SPORTSFANCY",2016,2019,3,"P",13,2,1,0,22020,NA,1544,"F","DD","DOM"
"6P6965","CROWN APPLE","M","WESTERN IDEAL","SPORTSFANCY",2016,2020,4,"P",11,0,1,1,7940,NA,0,NA,NA,"DOM"
"4P9022","CHIPLOSIVE","G","EXPLOSIVE MATTER","BROOKE BLUE CHIP",2016,2018,2,"T",2,0,2,0,8250,NA,0,NA,NA,"DOM"
"4P9022","CHIPLOSIVE","G","EXPLOSIVE MATTER","BROOKE BLUE CHIP",2016,2019,3,"T",19,6,2,0,85176,NA,1542,"F","Phl","DOM"
"4P9022","CHIPLOSIVE","G","EXPLOSIVE MATTER","BROOKE BLUE CHIP",2016,2020,4,"T",22,3,4,3,34777,NA,1524,"M","M","DOM"
"4P9022","CHIPLOSIVE","G","EXPLOSIVE MATTER","BROOKE BLUE CHIP",2016,2021,5,"T",36,6,4,4,63590,NA,1531,"M","M","DOM"
"4P9022","CHIPLOSIVE","G","EXPLOSIVE MATTER","BROOKE BLUE CHIP",2016,2022,6,"T",37,7,5,3,68369,NA,1513,"M","M","DOM"
"4P9022","CHIPLOSIVE","G","EXPLOSIVE MATTER","BROOKE BLUE CHIP",2016,2023,7,"T",29,5,6,1,77797,NA,1541,"F","Phl","DOM"
"7PN528","TRIPLE DIP","M","BETTERTHANCHEDDAR","TRIPLE FANTASY",2016,2019,3,"P",18,6,3,1,48180,NA,1542,"H","YR","DOM"
"7PN528","TRIPLE DIP","M","BETTERTHANCHEDDAR","TRIPLE FANTASY",2016,2020,4,"P",11,1,1,1,20432,NA,1554,"H","YR","DOM"
"7PN528","TRIPLE DIP","M","BETTERTHANCHEDDAR","TRIPLE FANTASY",2016,2021,5,"P",16,3,1,0,15524,NA,1533,"F","RcR","DOM"
"7PN528","TRIPLE DIP","M","BETTERTHANCHEDDAR","TRIPLE FANTASY",2016,2022,6,"P",12,1,1,2,14235,NA,1571,"H","BR","DOM"
"6PN231","LIVELY LARRY","G","BADLANDS HANOVER","MICHIKO",2016,2018,2,"P",3,0,1,0,2660,NA,0,NA,NA,"DOM"
"6PN231","LIVELY LARRY","G","BADLANDS HANOVER","MICHIKO",2016,2019,3,"P",13,0,2,2,7301,NA,0,NA,NA,"DOM"
"1P4870","SHABANG","M","ART MAJOR","SWIFT N SHOUT",2016,2018,2,"P",10,0,1,1,6548,NA,0,NA,NA,"DOM"
"1P4870","SHABANG","M","ART MAJOR","SWIFT N SHOUT",2016,2019,3,"P",36,1,4,7,17947,NA,1590,"H","Nfld","DOM"
"1P4870","SHABANG","M","ART MAJOR","SWIFT N SHOUT",2016,2020,4,"P",3,0,0,1,840,NA,0,NA,NA,"DOM"
"1P6016","TINA ROCKS","M","CRAZED","MACKENZIE HALL",2016,2018,2,"T",7,0,0,1,7720,"Q",2010,"H","Fhld","DOM"
"1P6016","TINA ROCKS","M","CRAZED","MACKENZIE HALL",2016,2019,3,"T",21,1,3,3,15369,NA,2002,"H","Stga","DOM"
"2P2872","GARRETT'S GUIDE","G","HESTON BLUE CHIP","HOLIDAY GUIDE",2016,2019,3,"P",18,3,2,3,11741,NA,1532,"F","PPk","DOM"
"2P2872","GARRETT'S GUIDE","G","HESTON BLUE CHIP","HOLIDAY GUIDE",2016,2020,4,"P",23,3,2,2,16356,NA,1540,"F","PcD","DOM"
"2P2872","GARRETT'S GUIDE","G","HESTON BLUE CHIP","HOLIDAY GUIDE",2016,2021,5,"P",44,7,10,6,41492,NA,1532,"F","PPk","DOM"
"2P2872","GARRETT'S GUIDE","G","HESTON BLUE CHIP","HOLIDAY GUIDE",2016,2022,6,"P",34,1,10,1,45760,NA,1540,"F","MVR","DOM"
"2P2872","GARRETT'S GUIDE","G","HESTON BLUE CHIP","HOLIDAY GUIDE",2016,2023,7,"P",5,0,0,0,210,NA,0,NA,NA,"DOM"
"1P8020","MARVALOUS MARG","M","DELMARVALOUS","MARGIE'S SONG",2016,2018,2,"P",8,0,1,5,5943,NA,0,NA,NA,"DOM"
"1P8020","MARVALOUS MARG","M","DELMARVALOUS","MARGIE'S SONG",2016,2019,3,"P",36,7,4,8,40134,NA,1561,"F","Mea","DOM"
"1P8020","MARVALOUS MARG","M","DELMARVALOUS","MARGIE'S SONG",2016,2020,4,"P",24,2,4,1,14481,NA,1543,"F","Mea","DOM"
"1P8020","MARVALOUS MARG","M","DELMARVALOUS","MARGIE'S SONG",2016,2021,5,"P",5,0,0,0,0,NA,0,NA,NA,"DOM"
"4P0294","TEAM JACK","G","MUSCLE MASSIVE","SUGARCANE YANKEE",2016,2018,2,"T",0,0,0,0,0,NA,0,NA,NA,"DOM"
"4P0294","TEAM JACK","G","MUSCLE MASSIVE","SUGARCANE YANKEE",2016,2020,4,"T",0,0,0,0,0,NA,0,NA,NA,"DOM"
"8P3596","LOVELY LAURA","M","PONDER","SHE'S POISON",2016,2018,2,"P",6,0,1,2,8429,NA,0,NA,NA,"DOM"
"7P6997","THE GREAT I AM","G","ROCKIN IMAGE","MISS LAUREN",2016,2018,2,"P",14,2,2,2,29130,NA,1541,"S","HoP","DOM"
"7P6997","THE GREAT I AM","G","ROCKIN IMAGE","MISS LAUREN",2016,2019,3,"P",25,3,1,1,18361,NA,1511,"S","HoP","DOM"
"7P6997","THE GREAT I AM","G","ROCKIN IMAGE","MISS LAUREN",2016,2020,4,"P",27,4,3,4,28904,NA,1522,"S","HoP","DOM"
"7P6997","THE GREAT I AM","G","ROCKIN IMAGE","MISS LAUREN",2016,2021,5,"P",39,3,8,1,26434,NA,1534,"H","Nfld","DOM"
"7P6997","THE GREAT I AM","G","ROCKIN IMAGE","MISS LAUREN",2016,2022,6,"P",15,2,2,3,16716,NA,1550,"H","Nor","DOM"
"2PN792","TAILS AWAY","G","VINTAGE MASTER","DAYLON TEMPO",2016,2018,2,"P",9,0,1,1,3669,NA,0,NA,NA,"DOM"
"2PN792","TAILS AWAY","G","VINTAGE MASTER","DAYLON TEMPO",2016,2019,3,"P",23,7,3,4,24160,NA,1543,"H","GRvr","DOM"
"2PN792","TAILS AWAY","G","VINTAGE MASTER","DAYLON TEMPO",2016,2020,4,"P",25,2,1,4,10053,NA,1554,"H","GRvr","DOM"
"2PN792","TAILS AWAY","G","VINTAGE MASTER","DAYLON TEMPO",2016,2021,5,"P",8,1,0,1,2370,NA,1554,"H","Nfld","DOM"
"2PN792","TAILS AWAY","G","VINTAGE MASTER","DAYLON TEMPO",2016,2022,6,"P",4,3,0,0,1450,NA,1570,"H","Phila","DOM"
"2PN792","TAILS AWAY","G","VINTAGE MASTER","DAYLON TEMPO",2016,2023,7,"P",8,0,2,3,6817,NA,0,NA,NA,"DOM"
"2PN867","OPEN ROUTE","M","VINTAGE MASTER","ESCAPE GIRL",2016,2019,3,"P",10,0,0,0,1474,NA,0,NA,NA,"DOM"
"2PN867","OPEN ROUTE","M","VINTAGE MASTER","ESCAPE GIRL",2016,2020,4,"P",15,1,0,2,5079,NA,1582,"H","FlmD","DOM"
"6PN801","FREE EXCHANGE","M","BETTERTHANCHEDDAR","FREE ADMISSION",2016,2018,2,"P",8,2,3,0,28186,NA,1562,"S","Wbsb","DOM"
"6PN801","FREE EXCHANGE","M","BETTERTHANCHEDDAR","FREE ADMISSION",2016,2019,3,"P",16,3,4,0,40966,NA,1523,"S","Wbsb","DOM"
"6PN801","FREE EXCHANGE","M","BETTERTHANCHEDDAR","FREE ADMISSION",2016,2020,4,"P",17,0,4,3,23977,NA,0,NA,NA,"DOM"
"6PN801","FREE EXCHANGE","M","BETTERTHANCHEDDAR","FREE ADMISSION",2016,2021,5,"P",31,3,8,3,55325,NA,1533,"H","YR","DOM"
"6PN801","FREE EXCHANGE","M","BETTERTHANCHEDDAR","FREE ADMISSION",2016,2022,6,"P",39,4,6,9,46379,NA,1552,"H","Stga","DOM"
"6PN801","FREE EXCHANGE","M","BETTERTHANCHEDDAR","FREE ADMISSION",2016,2023,7,"P",23,3,1,6,17177,NA,1554,"H","Bang","DOM"
"7PN114","QUICK NICK","G","BETTERTHANCHEDDAR","MADE OF MONEY",2016,2018,2,"P",6,1,2,0,4512,"Q",2001,"H","FlmD","DOM"
"7PN114","QUICK NICK","G","BETTERTHANCHEDDAR","MADE OF MONEY",2016,2019,3,"P",0,0,0,0,0,NA,0,NA,NA,"DOM"
"7PN114","QUICK NICK","G","BETTERTHANCHEDDAR","MADE OF MONEY",2016,2020,4,"P",25,3,2,7,12951,NA,1574,"H","GRvr","DOM"
"7PN114","QUICK NICK","G","BETTERTHANCHEDDAR","MADE OF MONEY",2016,2021,5,"P",15,1,0,2,3372,NA,1594,"H","Clntn","DOM"
"7PN288","DIPLOMA","M","BETTERTHANCHEDDAR","PH DIAGNOSIS",2016,2018,2,"P",2,0,0,0,340,NA,0,NA,NA,"DOM"
"7PN288","DIPLOMA","M","BETTERTHANCHEDDAR","PH DIAGNOSIS",2016,2019,3,"P",2,0,0,0,210,NA,0,NA,NA,"DOM"
"1P0555","STEEL DEAL","G","CHAPTER SEVEN","HEARTBEAT HANOVER",2016,2018,2,"T",3,0,2,0,2105,NA,0,NA,NA,"DOM"
"1P0555","STEEL DEAL","G","CHAPTER SEVEN","HEARTBEAT HANOVER",2016,2019,3,"T",21,2,2,5,19596,NA,2002,"F","Mea","DOM"
"1P0555","STEEL DEAL","G","CHAPTER SEVEN","HEARTBEAT HANOVER",2016,2020,4,"T",2,0,0,0,0,NA,0,NA,NA,"DOM"
"0P9145","BOOGIE ROLL","M","ROLL WITH JOE","BOOGIE WOOGIE FLU",2016,2018,2,"P",7,3,1,0,37733,NA,1540,"F","TgDn","DOM"
"0P9145","BOOGIE ROLL","M","ROLL WITH JOE","BOOGIE WOOGIE FLU",2016,2019,3,"P",24,1,3,1,36225,NA,1544,"F","TgDn","DOM"
"0P9145","BOOGIE ROLL","M","ROLL WITH JOE","BOOGIE WOOGIE FLU",2016,2020,4,"P",21,5,3,4,28313,NA,1520,"F","Dtn","DOM"
"0P9145","BOOGIE ROLL","M","ROLL WITH JOE","BOOGIE WOOGIE FLU",2016,2021,5,"P",14,3,0,1,12301,NA,1524,"F","ScD","DOM"
"0P9145","BOOGIE ROLL","M","ROLL WITH JOE","BOOGIE WOOGIE FLU",2016,2022,6,"P",19,3,2,2,14866,NA,1540,"H","Nfld","DOM"
"5P2065","RED LIP CLASSIC","M","POLITICAL BRIEFING","MS MARSHMALA",2016,2020,4,"T",1,0,0,0,0,NA,0,NA,NA,"DOM"
"8P3232","BIG SMOOVE","G","YANKEE GLIDE","BOINGA",2016,2018,2,"T",4,0,0,0,650,NA,0,NA,NA,"DOM"
"8P3232","BIG SMOOVE","G","YANKEE GLIDE","BOINGA",2016,2019,3,"T",27,1,1,2,19720,NA,1590,"F","Phl","DOM"
"8P3232","BIG SMOOVE","G","YANKEE GLIDE","BOINGA",2016,2020,4,"T",16,2,6,1,11637,NA,1581,"F","Aces","DOM"
"8P3232","BIG SMOOVE","G","YANKEE GLIDE","BOINGA",2016,2021,5,"T",21,2,1,4,12358,NA,1594,"H","BR","DOM"
"9PM238","GOSSIP GUY","H","SPORTSWRITER","FLIBBERTIGIBBET",2016,2018,2,"P",3,0,0,0,0,NA,0,NA,NA,"DOM"
"9PM238","GOSSIP GUY","H","SPORTSWRITER","FLIBBERTIGIBBET",2016,2019,3,"P",0,0,0,0,0,NA,0,NA,NA,"DOM"
"4PN343","BONFIRE BASH","G","ANGUS HALL","BONFIRE HANOVER",2016,2018,2,"T",0,0,0,0,0,NA,0,NA,NA,"DOM"
"4PN343","BONFIRE BASH","G","ANGUS HALL","BONFIRE HANOVER",2016,2019,3,"T",20,2,8,3,19535,NA,2011,"H","GRvr","DOM"
"4PN343","BONFIRE BASH","G","ANGUS HALL","BONFIRE HANOVER",2016,2020,4,"T",18,2,2,6,7960,NA,2011,"H","TrRvs","DOM"
"4PN343","BONFIRE BASH","G","ANGUS HALL","BONFIRE HANOVER",2016,2021,5,"T",17,3,2,2,5980,NA,2013,"H","TrRvs","DOM"
"4PN343","BONFIRE BASH","G","ANGUS HALL","BONFIRE HANOVER",2016,2022,6,"T",22,3,1,4,11732,NA,1591,"H","TrRvs","DOM"
"4PN343","BONFIRE BASH","G","ANGUS HALL","BONFIRE HANOVER",2016,2023,7,"T",14,2,0,3,4150,NA,2004,"H","TrRvs","DOM"
"9PN318","CLINICAL TRIAL","H","SHADOW PLAY","ETERNAL DESIRE",2016,2019,3,"P",5,0,0,0,0,NA,0,NA,NA,"DOM"
"0PR376","BETTOR'S BURN","M","BETTOR'S DELIGHT","BEACH BURN",2016,2019,3,"P",16,3,3,4,17807,NA,1573,"H","GRvr","DOM"
"0PR376","BETTOR'S BURN","M","BETTOR'S DELIGHT","BEACH BURN",2016,2020,4,"P",12,1,0,2,5658,NA,1570,"H","GRvr","DOM"
"0PR954","LOVE'S DELIGHT","M","BETTOR'S DELIGHT","LOVE YOU FORTY",2016,2018,2,"P",11,1,4,1,23107,NA,1560,"F","PcD","DOM"
"0PR954","LOVE'S DELIGHT","M","BETTOR'S DELIGHT","LOVE YOU FORTY",2016,2019,3,"P",16,1,2,2,10381,NA,1533,"F","GeoD","DOM"
"0PR954","LOVE'S DELIGHT","M","BETTOR'S DELIGHT","LOVE YOU FORTY",2016,2020,4,"P",21,1,1,3,10568,NA,1560,"F","DD","DOM"
"1P3526","ASHLEE SPARKLES","M","ART MAJOR","ASHLEE'S STAR",2016,2018,2,"P",9,1,1,2,17055,NA,1551,"F","TgDn","DOM"
"1P3526","ASHLEE SPARKLES","M","ART MAJOR","ASHLEE'S STAR",2016,2019,3,"P",18,3,1,4,38221,NA,1534,"F","PcD","DOM"
"1P3526","ASHLEE SPARKLES","M","ART MAJOR","ASHLEE'S STAR",2016,2020,4,"P",4,0,0,0,650,NA,0,NA,NA,"DOM"
"2P1197","ANGEL BLUE","M","HESTON BLUE CHIP","SAMS ANGEL",2016,2018,2,"P",7,0,1,1,1432,NA,0,NA,NA,"DOM"
"3P0908","BIG TOWN DREAMS","M","LUCKY CHUCKY","DOIN' THE TOWN",2016,2018,2,"T",11,3,2,1,5272,NA,2110,"H","BR","DOM"
"3P0908","BIG TOWN DREAMS","M","LUCKY CHUCKY","DOIN' THE TOWN",2016,2019,3,"T",20,0,1,2,2466,NA,0,NA,NA,"DOM"
"8P5336","NATL GUARD HANOVER","G","CANTAB HALL","NANTICOKE HANOVER",2016,2018,2,"T",4,1,1,1,17400,NA,1593,"F","Mea","DOM"
"8P5336","NATL GUARD HANOVER","G","CANTAB HALL","NANTICOKE HANOVER",2016,2019,3,"T",19,2,3,2,19736,NA,1564,"F","Phl","DOM"
"8P5336","NATL GUARD HANOVER","G","CANTAB HALL","NANTICOKE HANOVER",2016,2020,4,"T",20,1,0,1,7793,NA,1590,"F","Mea","DOM"
"7PM018","THREE WEST","H","MACH THREE","MAID WEST",2016,2018,2,"P",5,0,1,0,7384,"Q",1574,"F","Phl","DOM"
"7PM018","THREE WEST","H","MACH THREE","MAID WEST",2016,2019,3,"P",0,0,0,0,0,NA,0,NA,NA,"DOM"
"2PN842","VINTAGE SMILE","M","VINTAGE MASTER","ELECTRIC SMILE",2016,2018,2,"P",10,0,0,2,2551,NA,0,NA,NA,"DOM"
"2PN842","VINTAGE SMILE","M","VINTAGE MASTER","ELECTRIC SMILE",2016,2019,3,"P",27,4,8,3,19649,NA,1584,"H","Lon","DOM"
"2PN842","VINTAGE SMILE","M","VINTAGE MASTER","ELECTRIC SMILE",2016,2020,4,"P",31,2,8,1,13708,NA,1573,"H","FlmD","DOM"
"2PN842","VINTAGE SMILE","M","VINTAGE MASTER","ELECTRIC SMILE",2016,2021,5,"P",37,5,3,4,22097,NA,1532,"H","Nfld","DOM"
"2PN842","VINTAGE SMILE","M","VINTAGE MASTER","ELECTRIC SMILE",2016,2022,6,"P",6,0,0,0,560,NA,0,NA,NA,"DOM"
"9PN078","ALLYSONWONDERLAND","M","SHADOW PLAY","ART ALLIANCE",2016,2018,2,"P",1,0,0,0,0,NA,0,NA,NA,"DOM"
"9PN078","ALLYSONWONDERLAND","M","SHADOW PLAY","ART ALLIANCE",2016,2019,3,"P",4,0,0,0,440,NA,0,NA,NA,"DOM"
"0PR665","BETTOR'S VICTORY","G","BETTOR'S DELIGHT","FILLY'S VICTORY",2016,2018,2,"P",1,0,0,0,0,NA,0,NA,NA,"DOM"
"0PR665","BETTOR'S VICTORY","G","BETTOR'S DELIGHT","FILLY'S VICTORY",2016,2019,3,"P",26,2,3,4,18545,NA,1524,"S","HoP","DOM"
